what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308424308807
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308424314829
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308424317966
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308424319824
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1308424334492
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308424335793
activated,editor,org.python.pydev,2.1.0.2011052613,"org.python.pydev.editor.PythonEditor",1308424335818
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1308424335868
activated,view,org.python.pydev,2.1.0.2011052613,"org.python.pydev.navigator.view",1308424337145
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1308424337167
activated,editor,org.python.pydev,2.1.0.2011052613,"org.python.pydev.editor.PythonEditor",1308424339561
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308424349055
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308424373317
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308424418915
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308424435022
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308424439122
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308424441959
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1308424441972
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308424442310
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308424466804
activated,editor,org.python.pydev,2.1.0.2011052613,"org.python.pydev.editor.PythonEditor",1308424546498
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1308424555857
activated,editor,org.python.pydev,2.1.0.2011052613,"org.python.pydev.editor.PythonEditor",1308424556870
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1308424558098
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineEnd",1308424565031
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1308424567756
activated,view,org.python.pydev,2.1.0.2011052613,"org.python.pydev.navigator.view",1308424574412
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308424577731
opened,editor,org.python.pydev,2.1.0.2011052613,"org.python.pydev.editor.PythonEditor",1308424594531
activated,editor,org.python.pydev,2.1.0.2011052613,"org.python.pydev.editor.PythonEditor",1308424594572
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308424594596
activated,editor,org.python.pydev,2.1.0.2011052613,"org.python.pydev.editor.PythonEditor",1308424599233
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308424608147
activated,editor,org.python.pydev,2.1.0.2011052613,"org.python.pydev.editor.PythonEditor",1308424608388
activated,view,org.python.pydev,2.1.0.2011052613,"org.python.pydev.navigator.view",1308424616208
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308424620664
started,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1308424624196
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308424624341
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1308424624349
activated,editor,org.python.pydev,2.1.0.2011052613,"org.python.pydev.editor.PythonEditor",1308424625917
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1308424631210
activated,editor,org.python.pydev,2.1.0.2011052613,"org.python.pydev.editor.PythonEditor",1308424644053
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308424652738
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1308424662775
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308424665771
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308424668388
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308424670855
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.DebugLast",1308424670868
activated,editor,org.python.pydev,2.1.0.2011052613,"org.python.pydev.editor.PythonEditor",1308424673654
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308424675000
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308424677058
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.DebugLast",1308424677074
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308424689270
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308424797284
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308424801450
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.showInformation",1308424801467
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308424803587
activated,editor,org.python.pydev,2.1.0.2011052613,"org.python.pydev.editor.PythonEditor",1308424805334
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308424812172
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308424941194
activated,editor,org.python.pydev,2.1.0.2011052613,"org.python.pydev.editor.PythonEditor",1308424941336
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308424954791
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308425132982
activated,view,org.python.pydev,2.1.0.2011052613,"org.python.pydev.navigator.view",1308425132998
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308425135623
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1308425145970
opened,editor,org.python.pydev,2.1.0.2011052613,"org.python.pydev.editor.PythonEditor",1308425147644
activated,editor,org.python.pydev,2.1.0.2011052613,"org.python.pydev.editor.PythonEditor",1308425147711
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308425147740
activated,view,org.python.pydev,2.1.0.2011052613,"org.python.pydev.navigator.view",1308425150497
activated,editor,org.python.pydev,2.1.0.2011052613,"org.python.pydev.editor.PythonEditor",1308425154666
activated,view,org.python.pydev,2.1.0.2011052613,"org.python.pydev.navigator.view",1308425155550
activated,editor,org.python.pydev,2.1.0.2011052613,"org.python.pydev.editor.PythonEditor",1308425157743
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1308425158943
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1308425160301
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.DebugLast",1308425163090
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308425168882
